symbol,lastClose,marketCap,companyName,exchange,c,o,vwap
AEGXF,14.97,1314275613.0,AECON GROUP INC,OTC,14.97,15.042,14.97
TRAK,19.1,349078860.54928136,REPOSITRAK INC,NYSE,19.1,19.37,19.1
BLBD,44.95,1418867145.9760387,BLUE BIRD CORP,NASDAQ,44.95,45.32,44.95
WABC,51.12,1338356120.081964,WESTAMERICA BANCORPORATION,NASDAQ,51.12,51.3,51.12
ALNT,38.59,653285706.211632,ALLIENT INC,NASDAQ,38.59,38.63,38.59
ESI,24.68,5985000639.33705,ELEMENT SOLUTIONS INC,NYSE,24.68,24.65,24.68
MCI,21.8,436620000.0,BARINGS CORPORATE INVESTORS,NYSE,21.8,21.6,21.8
DRTGF,23.41,3515852707.0,JET2 PLC,OTC,23.41,23.41,23.41
SHOO,25.515,1853096970.1297576,STEVEN MADDEN LTD,NASDAQ,25.515,25.49,25.515
PSNL,6.37,562631160.3945086,PERSONALIS INC,NASDAQ,6.37,6.83,6.37
PFLT,10.74,1065600175.0,PENNANTPARK FLOATING RATE CA,NYSE,10.74,10.73,10.74
TXO,15.14,829434236.6547145,TXO PARTNERS LP,NYSE,15.14,15.03,15.14
GIC,27.7,1062602557.7199155,GLOBAL INDUSTRIAL CO,NYSE,27.7,28.2,27.7
SDHY,16.61,413030000.0,PGIM SHRT DURAT HI YLD,NYSE,16.61,16.7,16.61
UCTT,24.95,1126469811.6546762,ULTRA CLEAN HOLDINGS INC,NASDAQ,24.95,24.58,24.95
MONDY,32.4,5330495868.0,MONDI PLC-UNSPON ADR,OTC,32.4,32.39,32.4
MCW,6.62,2150354362.4076247,MISTER CAR WASH INC,NASDAQ,6.62,6.63,6.62
CHEF,65.21,2652971382.8141074,CHEFS' WAREHOUSE INC/THE,NASDAQ,65.21,63.6,65.21
SFST,39.07,319157562.25582564,SOUTHERN FIRST BANCSHARES,NASDAQ,39.07,39.5,39.07
BCC,91.16,3430321764.8655367,BOISE CASCADE CO,NYSE,91.16,91.98,91.16
BLX,42.21,1480675607.2810209,BANCO LATINOAMERICANO COME-E,NYSE,42.21,42.28,42.21
METC,16.62,844519919.2711967,RAMACO RESOURCES INC-A,NASDAQ,16.62,16.65,16.62
UPB,11.48,617551740.9628378,UPSTREAM BIO INC,NASDAQ,11.48,11.68,11.48
AZIHF,31.2,4101729596.9999995,AZIMUT HOLDING SPA,OTC,31.2,31.2,31.2
HTB,37.95,665962764.3952652,HOMETRUST BANCSHARES INC,NYSE,37.95,38.7,37.95
CNVVY,14.25,5388658351.0,CONVATEC GROUP PLC-UNSP ADR,OTC,14.25,14.28,14.25
SWBI,8.54,376711865.4381502,SMITH & WESSON BRANDS INC,NASDAQ,8.54,8.61,8.54
KD,39.78,9205968662.991343,KYNDRYL HOLDINGS INC,NYSE,39.78,41.58,39.78
BGT,12.55,338830000.0,BLACKROCK FLTNG RT INC TR,NYSE,12.55,12.57,12.55
ABXXF,9.29,444628215.0,ABAXX TECHNOLOGIES IN,OTC,9.29,9.48,9.29
LZMH,5.27,801408900.0000001,LZ TECHNOLOGY HDS LTD -CL B,NASDAQ,5.27,6.65,5.27
TFSL,13.0,3650880363.8088017,TFS FINANCIAL CORP,NASDAQ,13.0,13.14,13.0
PATK,99.58,3328688675.410852,PATRICK INDUSTRIES INC,NASDAQ,99.58,99.82,99.58
ATEN,18.26,1316193950.4796622,A10 NETWORKS INC,NYSE,18.26,18.87,18.26
CROMF,10.999,1615670000.0,CROMBIE REAL ESTATE INVESTME,OTC,10.999,10.999,10.999
VRDN,17.04,1390328051.04028,VIRIDIAN THERAPEUTICS INC,NASDAQ,17.04,16.93,17.04
GLRE,13.31,459932789.8146234,GREENLIGHT CAPITAL RE LTD-A,NASDAQ,13.31,13.5,13.31
CGPVF,72.36,444353633.0,VIRIDIEN,OTC,72.36,72.36,72.36
EVEX,7.05,2100101344.533898,EVE HOLDING INC,NYSE,7.05,7.05,7.05
AVDL,9.61,931141605.0798364,AVADEL PHARMACEUTICALS,NASDAQ,9.61,9.77,9.61
FMCKN,11.35,4771437391.6751,Federal Home Loan Mortgage Corporation,OTC,11.35,11.35,11.35
GNL.PRE,22.39,1696386404.0,GLOBAL NET LEASE INC - GNL 7 3/8 PERP,NYSE,22.39,22.53,22.39
VLYPP,25.06,5328844768.367049,VALLEY NATIONAL BANCORP - VLY 8.40722 PERP,NASDAQ,25.06,25.0437,25.06
ALE,66.06,3830313065.402494,ALLETE INC,NYSE,66.06,64.95,66.06
BHFAM,12.57,2800984442.6823325,BRIGHTHOUSE FINANCIAL IN - BHF 4 5/8 PERP,NASDAQ,12.57,13.17,12.57
AEXAF,32.3,546321261.0,ATOS SE,OTC,32.3,32.3,32.3
PVH,73.49,3532893742.1102285,PVH CORP,NYSE,73.49,73.74,73.49
SDRL,30.5,1890602558.958603,SEADRILL LIMITED,NYSE,30.5,30.67,30.5
AIXXF,19.22,1828857638.0,AIXTRON SE,OTC,19.22,19.0,19.22
CTAGY,14.5,400095161.0,CAPITA PLC-UNSPON ADR,OTC,14.5,14.5,14.5
BRZE,26.47,2938727075.8555555,BRAZE INC-A,NASDAQ,26.47,27.71,26.47
HNRG,16.02,688478426.6590909,HALLADOR ENERGY CO,NASDAQ,16.02,15.81,16.02
EVCM,10.55,1925806293.5378227,EVERCOMMERCE INC,NASDAQ,10.55,10.79,10.55
HRTG,21.08,653338114.0168695,HERITAGE INSURANCE HOLDINGS,NYSE,21.08,21.14,21.08
BGR,13.62,346710000.0,BLACKROCK ENRGY & RES TR,NYSE,13.62,13.61,13.62
HUN,11.49,1996337201.2676768,HUNTSMAN CORP,NYSE,11.49,11.55,11.49
KC,11.56,3332911269.2684803,KINGSOFT CLOUD HOLDINGS-ADR,NASDAQ,11.56,11.65,11.56
INOD,49.715,1578218100.8003795,INNODATA INC,NASDAQ,49.715,52.0,49.715
BHFAP,17.97,2800984442.6823325,BRIGHTHOUSE FINANCIAL IN - BHF 6.6 PERP,NASDAQ,17.97,18.49,17.97
NTGR,29.14,838753908.609258,NETGEAR INC,NASDAQ,29.14,29.25,29.14
DAO,8.77,1054600740.0000001,YOUDAO INC - ADR,NYSE,8.77,8.81,8.77
WTTR,9.63,1157672749.7310061,SELECT WATER SOLUTIONS INC,NYSE,9.63,9.64,9.63
SPH,18.46,1199149844.3137465,SUBURBAN PROPANE PARTNERS LP,NYSE,18.46,18.52,18.46
MOMO,8.94,1367297209.0,HELLO GROUP INC -SPN ADR,NASDAQ,8.94,8.54,8.94
CNNE,21.4,1344305158.6327202,CANNAE HOLDINGS INC,NYSE,21.4,21.15,21.4
TPZEF,18.63,3912672160.0,TOPAZ ENERGY CORP,OTC,18.63,18.5735,18.63
AROW,27.07,451401408.38086617,ARROW FINANCIAL CORP,NASDAQ,27.07,27.26,27.07
VRRM,24.83,3958614075.5220475,VERRA MOBILITY CORP,NASDAQ,24.83,25.36,24.83
UMAC,12.12,300941641.85040283,UNUSUAL MACHINES INC /US,AMEX,12.12,9.86,12.12
PCH,40.59,3196499203.0,POTLATCHDELTIC CORP,NASDAQ,40.59,40.31,40.59
PREKF,17.094,5511543276.0,PRAIRIESKY ROYALTY LTD,OTC,17.094,17.095,17.094
RELY,17.36,3538985329.256705,REMITLY GLOBAL INC,NASDAQ,17.36,18.18,17.36
DSU,10.61,577340000.0,BLACKROCK DEBT STRATEGIES,NYSE,10.61,10.56,10.61
ESEA,49.11,344094701.19957715,EUROSEAS LTD,NASDAQ,49.11,47.4,49.11
AIRO,28.8,753823296.0,AIRO GROUP HOLDINGS INC,NASDAQ,28.8,24.465,28.8
CGBDL,25.8,1033764313.03966,CARLYLE SECURED LENDING - CGBD 8.2 12/01/28,NASDAQ,25.8,25.8,25.8
GTENU,10.3,460220000.0,GORES HOLDINGS X INC,NASDAQ,10.3,10.35,10.3
CRK,22.4,6561358968.776523,COMSTOCK RESOURCES INC,NYSE,22.4,22.19,22.4
GOLF,78.02,4584943467.605623,ACUSHNET HOLDINGS CORP,NYSE,78.02,77.75,78.02
BV,15.48,1475244086.5526993,BRIGHTVIEW HOLDINGS INC,NYSE,15.48,15.52,15.48
PSTL,14.85,426632298.0,POSTAL REALTY TRUST INC- A,NYSE,14.85,14.76,14.85
PACS,12.68,1967650956.7724786,PACS GROUP INC,NYSE,12.68,12.67,12.68
WENNU,10.615,387940000.0,WEN ACQUISITION CORP,NASDAQ,10.615,10.594,10.615
LIVN,44.33,2417123830.7660165,LIVANOVA PLC,NASDAQ,44.33,46.3,44.33
NEWT,11.59,305304108.3671417,NEWTEKONE INC,NASDAQ,11.59,11.63,11.59
CBZ,72.25,3930082716.888661,CBIZ INC,NYSE,72.25,72.9,72.25
OCAND,14.27,4456617702.0,OCEANAGOLD CORP,OTC,14.27,14.18,14.27
MLLGF,10.24,1223634175.0,MULLEN GROUP LTD,OTC,10.24,10.24,10.24
FPF,18.78,1148200000.0,FIRST TR INTERM DUR & INC,NYSE,18.78,18.85,18.78
PRO,15.93,762289874.6127843,PROS HOLDINGS INC,NYSE,15.93,16.13,15.93
CNR,75.6,3981101434.7617073,CORE NATURAL RESOURCES INC,NYSE,75.6,71.99,75.6
KMPB,23.9,3908169129.9064937,KEMPER CORP - KMPR 5 7/8 03/15/62,NYSE,23.9,23.95,23.9
PRAA,15.79,626210848.692734,PRA GROUP INC,NASDAQ,15.79,16.34,15.79
TPRKY,7.739,1228809262.0,TRAVIS PERKINS PLC-ADR,OTC,7.739,7.73,7.739
OGN,9.94,2583963301.674651,ORGANON & CO,NYSE,9.94,9.83,9.94
HSAI,23.9,2980663576.0,HESAI GROUP,NASDAQ,23.9,21.925,23.9
ANGI,15.97,766351668.7436202,ANGI INC,NASDAQ,15.97,16.65,15.97
PPERY,12.07,459052069.770595,BANK MANDIRI TBK-UNSPON ADR,OOTC,12.07,11.99,12.07
PTCAY,56.0,847813159.375,CHANDRA ASRI PACIFI-UNSP ADR,OOTC,56.0,56.0,56.0
PBCRY,13.36,1063247279.296875,BANK CENTRAL ASIA-UNSPON ADR,OOTC,13.36,13.02,13.36
BKRKY,11.94,586336809.37888,BANK RAKYAT INDONESIA-UN ADR,OOTC,11.94,12.08,11.94
